"data","wojewodztwo","teryt","KTS.powiat","powiat","ludnosc","zakazenia","zakazenia.10.tys","zgony","zgony.Covid","zgony.inne","zgony.10.tys"
2020-11-28,"mazowieckie","1461","071422661000","Ostrołęka",52055,16,3.07367207761022,1,0,1,0.192104504850639
2020-11-28,"mazowieckie","1462","071427062000","Płock",119425,41,3.43311701904961,1,0,1,0.0837345614402345
2020-11-28,"mazowieckie","1463","071422763000","Radom",211371,49,2.31819880683727,2,2,0,0.0946203594627456
2020-11-28,"mazowieckie","1464","071427164000","Siedlce",78185,23,2.94174074310929,1,0,1,0.127901771439534
2020-11-28,"mazowieckie","1465","071412865000","Warszawa",1790658,719,4.01528376719619,16,0,16,0.0893526290335731
2020-11-28,"opolskie","1601","031613101000","brzeski",89804,29,3.22925482161151,1,0,1,0.111353614538328
2020-11-28,"opolskie","1602","031613102000","głubczycki",45552,62,13.610818405339,1,0,1,0.21952932911837
2020-11-28,"opolskie","1603","031613203000","kędzierzyńsko-kozielski",93880,42,4.47379633574776,3,0,3,0.31955688112484
2020-11-28,"opolskie","1604","031613204000","kluczborski",65470,33,5.04047655414694,0,0,0,0
2020-11-28,"opolskie","1605","031613205000","krapkowicki",63747,60,9.41220763330039,3,0,3,0.47061038166502
2020-11-28,"opolskie","1606","031613106000","namysłowski",42634,4,0.938218323403856,2,0,2,0.469109161701928
2020-11-28,"opolskie","1607","031613107000","nyski",135948,28,2.0596110277459,2,0,2,0.147115073410422
2020-11-28,"opolskie","1608","031613208000","oleski",64293,20,3.11075855847448,0,0,0,0
2020-11-28,"opolskie","1609","031613209000","opolski",123726,33,2.66718393870326,4,0,4,0.323295022873123
2020-11-28,"opolskie","1610","031613110000","prudnicki",55237,12,2.17245686767927,0,0,0,0
2020-11-28,"opolskie","1611","031613211000","strzelecki",74300,39,5.24899057873486,1,0,1,0.134589502018843
2020-11-28,"opolskie","1661","031613261000","Opole",128035,67,5.23294411684305,1,0,1,0.0781036435349709
2020-11-28,"podkarpackie","1801","061813301000","bieszczadzki",21664,2,0.923190546528804,2,2,0,0.923190546528804
2020-11-28,"podkarpackie","1802","061813302000","brzozowski",65567,14,2.13522046151265,0,0,0,0
2020-11-28,"podkarpackie","1803","061813603000","dębicki",135299,13,0.960834891610433,6,1,5,0.443462257666354
2020-11-28,"podkarpackie","1804","061813404000","jarosławski",120247,39,3.24332415777525,5,5,0,0.415810789458365
2020-11-28,"podkarpackie","1805","061813305000","jasielski",113450,104,9.16703393565447,1,0,1,0.0881445570736007
2020-11-28,"podkarpackie","1806","061813506000","kolbuszowski",62246,8,1.28522314686888,0,0,0,0
2020-11-28,"podkarpackie","1807","061813307000","krośnieński",112283,53,4.72021588308114,1,0,1,0.0890606770392669
2020-11-28,"podkarpackie","1808","061813608000","leżajski",69370,19,2.73893613954159,1,0,1,0.144154533660084
2020-11-28,"podkarpackie","1809","061813409000","lubaczowski",55217,17,3.07876197547857,3,3,0,0.543310936849159
2020-11-28,"podkarpackie","1810","061813510000","łańcucki",81049,28,3.45470024306284,2,0,2,0.246764303075917
2020-11-28,"podkarpackie","1811","061813611000","mielecki",136660,67,4.90267817942339,3,0,3,0.219522903556271
2020-11-28,"podkarpackie","1812","061813612000","niżański",66589,39,5.85682319902687,1,0,1,0.150174953821202
2020-11-28,"podkarpackie","1813","061813413000","przemyski",74061,28,3.78066728777629,0,0,0,0
2020-11-28,"podkarpackie","1814","061813414000","przeworski",78362,17,2.16941885097369,5,0,5,0.638064367933437
2020-11-28,"podkarpackie","1815","061813515000","ropczycko-sędziszowski",74515,10,1.34201167550158,1,0,1,0.134201167550158
2020-11-28,"podkarpackie","1816","061813516000","rzeszowski",169438,50,2.95093190429538,2,0,2,0.118037276171815
2020-11-28,"podkarpackie","1817","061813317000","sanocki",94385,12,1.27138846214971,5,0,5,0.529745192562378
2020-11-28,"podkarpackie","1818","061813618000","stalowowolski",106037,19,1.79182738100852,2,0,2,0.188613408527212
2020-11-28,"podkarpackie","1819","061813519000","strzyżowski",61386,10,1.62903593653276,2,2,0,0.325807187306552
2020-11-28,"podkarpackie","1820","061813620000","tarnobrzeski",52965,20,3.77607854243368,0,0,0,0
2020-11-28,"podkarpackie","1821","061813321000","leski",26441,8,3.02560417533376,2,1,1,0.756401043833441
2020-11-28,"podkarpackie","1861","061813361000","Krosno",46291,17,3.67242012486228,2,0,2,0.432049426454386
2020-11-28,"podkarpackie","1862","061813462000","Przemyśl",60689,19,3.13071561567994,2,0,2,0.329549012176836
2020-11-28,"podkarpackie","1863","061813563000","Rzeszów",196208,71,3.61860882328957,3,0,3,0.152898964364348
2020-11-28,"podkarpackie","1864","061813664000","Tarnobrzeg",46745,29,6.20387207187935,0,0,0,0
2020-11-28,"podlaskie","2001","062013901000","augustowski",58068,18,3.09981401115933,3,0,3,0.516635668526555
2020-11-28,"podlaskie","2002","062013702000","białostocki",149611,58,3.87672029463074,1,0,1,0.0668400050798404
2020-11-28,"podlaskie","2003","062013803000","bielski",54353,14,2.57575478814417,0,0,0,0
2020-11-28,"podlaskie","2004","062013904000","grajewski",47210,36,7.62550307138318,0,0,0,0
2020-11-28,"podlaskie","2005","062013805000","hajnowski",42610,20,4.69373386528984,1,0,1,0.234686693264492
2020-11-28,"podlaskie","2006","062013806000","kolneński",38057,7,1.83934624379221,1,0,1,0.262763749113172
2020-11-28,"podlaskie","2007","062013807000","łomżyński",50943,11,2.15927605362857,0,0,0,0
2020-11-28,"podlaskie","2008","062013908000","moniecki",40412,11,2.72196377313669,0,0,0,0
2020-11-28,"podlaskie","2009","062013909000","sejneński",19914,8,4.01727427940143,4,0,4,2.00863713970071
2020-11-28,"podlaskie","2010","062013810000","siemiatycki",44193,27,6.10956486321363,0,0,0,0
2020-11-28,"podlaskie","2011","062013711000","sokólski",66686,28,4.1987823531176,0,0,0,0
2020-11-28,"podlaskie","2012","062013912000","suwalski",35674,18,5.04569154005718,0,0,0,0
2020-11-28,"podlaskie","2013","062013813000","wysokomazowiecki",56860,14,2.4621878297573,0,0,0,0
2020-11-28,"podlaskie","2014","062013814000","zambrowski",43505,10,2.29858636938283,0,0,0,0
2020-11-28,"podlaskie","2061","062013761000","Białystok",297554,123,4.1337034622287,0,0,0,0
2020-11-28,"podlaskie","2062","062013862000","Łomża",62945,23,3.65398363650806,5,0,5,0.794344268806101
2020-11-28,"podlaskie","2063","062013963000","Suwałki",69758,55,7.88440035551478,0,0,0,0
2020-11-28,"pomorskie","2201","042214101000","bytowski",79198,24,3.03037955503927,1,0,1,0.126265814793303
2020-11-28,"pomorskie","2202","042217202000","chojnicki",97645,49,5.01817809411644,0,0,0,0
2020-11-28,"pomorskie","2203","042217203000","człuchowski",56085,13,2.3179103147009,1,0,1,0.178300793438531
2020-11-28,"pomorskie","2204","042214004000","gdański",118489,40,3.37584079534809,6,0,6,0.506376119302214
2020-11-28,"pomorskie","2205","042214005000","kartuski",139397,61,4.37599087498296,1,0,1,0.0717375553275895
2020-11-28,"pomorskie","2206","042217206000","kościerski",72688,25,3.43935725291658,2,0,2,0.275148580233326
2020-11-28,"pomorskie","2207","042214207000","kwidzyński",83174,26,3.12597686777118,0,0,0,0
2020-11-28,"pomorskie","2208","042214108000","lęborski",66115,7,1.05876124933827,2,0,2,0.30250321409665
2020-11-28,"pomorskie","2209","042214209000","malborski",63470,65,10.2410587679219,2,2,0,0.315109500551442
2020-11-28,"pomorskie","2210","042214010000","nowodworski",35580,11,3.09162450815065,0,0,0,0
2020-11-28,"pomorskie","2211","042214011000","pucki",86684,36,4.15301555073601,1,0,1,0.115361543076
2020-11-28,"pomorskie","2212","042214112000","słupski",98686,67,6.7892102223213,4,0,4,0.405325983422167
2020-11-28,"pomorskie","2213","042214213000","starogardzki",128186,22,1.71625606540496,3,0,3,0.234034918009767
2020-11-28,"pomorskie","2214","042214214000","tczewski",115728,51,4.4068851099129,3,0,3,0.259228535877229
2020-11-28,"pomorskie","2215","042214015000","wejherowski",217846,103,4.72811068369399,0,0,0,0
2020-11-28,"pomorskie","2216","042214216000","sztumski",41302,21,5.08449953997385,0,0,0,0
2020-11-28,"pomorskie","2261","042214361000","Gdańsk",470907,200,4.24712310498676,11,0,11,0.233591770774272
2020-11-28,"pomorskie","2262","042214362000","Gdynia",246348,140,5.68301751993115,4,0,4,0.16237192914089
2020-11-28,"pomorskie","2263","042214163000","Słupsk",90681,54,5.95494094683561,2,0,2,0.220553368401319
2020-11-28,"pomorskie","2264","042214364000","Sopot",35719,11,3.07959349365884,1,1,0,0.279963044878076
2020-11-28,"śląskie","2401","012415001000","będziński",148089,35,2.36344360485924,2,0,2,0.135053920277671
2020-11-28,"śląskie","2402","012414402000","bielski",165960,53,3.19354061219571,0,0,0,0
2020-11-28,"śląskie","2403","012414403000","cieszyński",178191,52,2.91821696943168,3,0,3,0.168358671313366
2020-11-28,"śląskie","2404","012414604000","częstochowski",134555,21,1.56070008546691,2,0,2,0.148638103377801
2020-11-28,"śląskie","2405","012414705000","gliwicki",115528,60,5.19354615331348,1,0,1,0.0865591025552247
2020-11-28,"śląskie","2406","012414606000","kłobucki",84591,24,2.83718126041778,2,0,2,0.236431771701481
2020-11-28,"śląskie","2407","012414507000","lubliniecki",76451,15,1.96204104589868,1,0,1,0.130802736393245
2020-11-28,"śląskie","2408","012415108000","mikołowski",98990,27,2.72754823719568,1,0,1,0.101020305081321
2020-11-28,"śląskie","2409","012414609000","myszkowski",70880,7,0.987584650112867,2,0,2,0.282167042889391
2020-11-28,"śląskie","2410","012415110000","pszczyński",111539,16,1.43447583356494,1,0,1,0.0896547395978088
2020-11-28,"śląskie","2411","012414911000","raciborski",108211,71,6.5612553252442,1,0,1,0.0924120468344253
2020-11-28,"śląskie","2412","012414912000","rybnicki",78213,27,3.45211154155959,1,0,1,0.127855983020725
2020-11-28,"śląskie","2413","012414513000","tarnogórski",140519,48,3.41590816900206,3,0,3,0.213494260562629
2020-11-28,"śląskie","2414","012415114000","bieruńsko-lędziński",59776,3,0.501873661670236,0,0,0,0
2020-11-28,"śląskie","2415","012414915000","wodzisławski",157088,31,1.9734161743736,2,0,2,0.127317172540232
2020-11-28,"śląskie","2416","012415016000","zawierciański",117624,27,2.295449908182,0,0,0,0
2020-11-28,"śląskie","2417","012414417000","żywiecki",152756,30,1.9639163109796,2,0,2,0.130927754065307
2020-11-28,"śląskie","2461","012414461000","Bielsko-Biała",170663,59,3.45710552375149,2,0,2,0.117190017754288
2020-11-28,"śląskie","2462","012414562000","Bytom",165263,44,2.66242292588178,0,0,0,0
2020-11-28,"śląskie","2463","012414863000","Chorzów",107807,30,2.78275065626536,1,0,1,0.0927583552088454
2020-11-28,"śląskie","2464","012414664000","Częstochowa",220433,78,3.53849015347067,1,0,1,0.0453652583778291
2020-11-28,"śląskie","2465","012415065000","Dąbrowa Górnicza",119373,66,5.52888844211003,2,0,2,0.167542074003334
2020-11-28,"śląskie","2466","012414766000","Gliwice",178603,79,4.42321797506201,0,0,0,0
2020-11-28,"śląskie","2467","012414967000","Jastrzębie-Zdrój",88743,42,4.73276765491363,0,0,0,0
2020-11-28,"śląskie","2468","012415068000","Jaworzno",91115,37,4.06080228282939,1,0,1,0.109751413049443
2020-11-28,"śląskie","2469","012414869000","Katowice",292774,89,3.03988742169728,4,1,3,0.136624153784147
2020-11-28,"śląskie","2470","012414870000","Mysłowice",74618,17,2.27827065855424,1,0,1,0.134015921091426
2020-11-28,"śląskie","2471","012414571000","Piekary Śląskie",55030,20,3.63438124659277,1,0,1,0.181719062329638
2020-11-28,"śląskie","2472","012414872000","Ruda Śląska",137360,55,4.00407687827606,4,0,4,0.29120559114735
2020-11-28,"śląskie","2473","012414973000","Rybnik",138098,33,2.38960738026619,1,0,1,0.0724123448565511
2020-11-28,"śląskie","2474","012414874000","Siemianowice Śląskie",66841,25,3.7402193264613,2,0,2,0.299217546116904
2020-11-28,"śląskie","2475","012415075000","Sosnowiec",199974,71,3.5504615600028,1,0,1,0.0500065008451099
2020-11-28,"śląskie","2476","012414876000","Świętochłowice",49557,30,6.05363520794237,1,0,1,0.201787840264746
2020-11-28,"śląskie","2477","012415177000","Tychy",127590,12,0.940512579355749,5,0,5,0.391880241398229
2020-11-28,"śląskie","2478","012414778000","Zabrze",172360,52,3.01694128568113,3,0,3,0.174054304943142
2020-11-28,"śląskie","2479","012414979000","Żory",62472,16,2.56114739403253,0,0,0,0
2020-11-28,"świętokrzyskie","2601","052615301000","buski",71596,6,0.838035644449411,1,0,1,0.139672607408235
2020-11-28,"świętokrzyskie","2602","052615302000","jędrzejowski",85379,15,1.75687229880884,0,0,0,0
2020-11-28,"świętokrzyskie","2603","052615303000","kazimierski",33619,5,1.48725423123829,1,0,1,0.297450846247658
2020-11-28,"świętokrzyskie","2604","052615204000","kielecki",211259,42,1.9880809811653,4,0,4,0.189341045825267
2020-11-28,"świętokrzyskie","2605","052615205000","konecki",79858,15,1.87833404292619,1,0,1,0.125222269528413
2020-11-28,"świętokrzyskie","2606","052615306000","opatowski",52089,12,2.30374935207049,0,0,0,0
2020-11-28,"świętokrzyskie","2607","052615207000","ostrowiecki",108964,111,10.1868507029845,3,1,2,0.275320289269851
2020-11-28,"świętokrzyskie","2608","052615308000","pińczowski",38926,9,2.31207933001079,0,0,0,0
2020-11-28,"świętokrzyskie","2609","052615309000","sandomierski",77017,7,0.908890245010842,0,0,0,0
2020-11-28,"świętokrzyskie","2610","052615210000","skarżyski",73991,22,2.97333459474801,0,0,0,0
2020-11-28,"świętokrzyskie","2611","052615211000","starachowicki",89576,8,0.893096365097794,1,0,1,0.111637045637224
2020-11-28,"świętokrzyskie","2612","052615312000","staszowski",71776,10,1.39322336156933,1,0,1,0.139322336156933
2020-11-28,"świętokrzyskie","2613","052615313000","włoszczowski",45059,4,0.887724982800328,0,0,0,0
2020-11-28,"świętokrzyskie","2661","052615261000","Kielce",194852,44,2.25812411471271,4,0,4,0.205284010428428
2020-11-28,"warmińsko-mazurskie","2801","042815601000","bartoszycki",57231,76,13.2795163460362,2,0,2,0.349460956474638
2020-11-28,"warmińsko-mazurskie","2802","042815402000","braniewski",41034,17,4.14290588292635,0,0,0,0
2020-11-28,"warmińsko-mazurskie","2803","042815403000","działdowski",65139,69,10.5927324644222,2,0,2,0.307035723606442
2020-11-28,"warmińsko-mazurskie","2804","042815404000","elbląski",57211,31,5.41853839296639,0,0,0,0
2020-11-28,"warmińsko-mazurskie","2805","042815505000","ełcki",91560,79,8.62822193097422,0,0,0,0
2020-11-28,"warmińsko-mazurskie","2806","042815506000","giżycki",56565,31,5.48042075488376,3,1,2,0.530363298859719
2020-11-28,"warmińsko-mazurskie","2807","042815407000","iławski",92879,50,5.38334822726343,1,0,1,0.107666964545269
2020-11-28,"warmińsko-mazurskie","2808","042815608000","kętrzyński",62283,16,2.56891928776713,2,0,2,0.321114910970891
2020-11-28,"warmińsko-mazurskie","2809","042815609000","lidzbarski",41180,25,6.0709082078679,1,0,1,0.242836328314716
2020-11-28,"warmińsko-mazurskie","2810","042815610000","mrągowski",49762,39,7.83730557453479,1,0,1,0.2009565531932
2020-11-28,"warmińsko-mazurskie","2811","042815611000","nidzicki",32857,21,6.39133213622668,0,0,0,0
2020-11-28,"warmińsko-mazurskie","2812","042815412000","nowomiejski",43822,15,3.42293825019397,0,0,0,0
2020-11-28,"warmińsko-mazurskie","2813","042815513000","olecki",34148,18,5.27117254304791,1,0,1,0.292842919058217
2020-11-28,"warmińsko-mazurskie","2814","042815614000","olsztyński",126781,67,5.28470354390642,17,0,17,1.34089492905088
2020-11-28,"warmińsko-mazurskie","2815","042815415000","ostródzki",104151,62,5.95289531545544,3,1,2,0.288043321715586
2020-11-28,"warmińsko-mazurskie","2816","042815516000","piski",56135,31,5.52240135387904,1,1,0,0.178141979157388
2020-11-28,"warmińsko-mazurskie","2817","042815617000","szczycieński",69376,60,8.64852398523985,1,0,1,0.144142066420664
2020-11-28,"warmińsko-mazurskie","2818","042815518000","gołdapski",26689,13,4.87092060399416,0,0,0,0
2020-11-28,"warmińsko-mazurskie","2819","042815519000","węgorzewski",22638,12,5.30082162735224,2,0,2,0.883470271225373
2020-11-28,"warmińsko-mazurskie","2861","042815461000","Elbląg",119317,71,5.95053512910985,2,0,2,0.167620707862249
2020-11-28,"warmińsko-mazurskie","2862","042815662000","Olsztyn",171979,147,8.54755522476581,8,0,8,0.465173073456643
2020-11-28,"wielkopolskie","3001","023016001000","chodzieski",47055,19,4.03782807353097,0,0,0,0
2020-11-28,"wielkopolskie","3002","023016002000","czarnkowsko-trzcianecki",86990,73,8.39176916886998,4,1,3,0.459822968157259
2020-11-28,"wielkopolskie","3003","023015803000","gnieźnieński",145418,57,3.91973483337689,6,0,6,0.412603666671251
2020-11-28,"wielkopolskie","3004","023015904000","gostyński",75908,27,3.55693734520736,0,0,0,0
2020-11-28,"wielkopolskie","3005","023015905000","grodziski",51893,18,3.46867592931609,1,0,1,0.192704218295338
2020-11-28,"wielkopolskie","3006","023015706000","jarociński",71563,26,3.63316238838506,0,0,0,0
2020-11-28,"wielkopolskie","3007","023015707000","kaliski",83026,30,3.61332594608918,2,0,2,0.240888396405945
2020-11-28,"wielkopolskie","3008","023015708000","kępiński",56451,25,4.42861951072612,2,0,2,0.354289560858089
2020-11-28,"wielkopolskie","3009","023015809000","kolski",86727,17,1.9601738789535,3,0,3,0.345913037462382
2020-11-28,"wielkopolskie","3010","023015810000","koniński",130053,42,3.22945260778298,2,0,2,0.153783457513475
2020-11-28,"wielkopolskie","3011","023015911000","kościański",79183,20,2.52579467815061,2,0,2,0.252579467815061
2020-11-28,"wielkopolskie","3012","023015712000","krotoszyński",77274,20,2.58819266506199,1,0,1,0.129409633253099
2020-11-28,"wielkopolskie","3013","023015913000","leszczyński",57201,25,4.3705529623608,1,0,1,0.174822118494432
2020-11-28,"wielkopolskie","3014","023015914000","międzychodzki",36751,10,2.72101439416615,1,1,0,0.272101439416615
2020-11-28,"wielkopolskie","3015","023015915000","nowotomyski",75543,43,5.6921223673934,4,0,4,0.529499755106363
2020-11-28,"wielkopolskie","3016","023016116000","obornicki",59825,40,6.68616798997075,1,0,1,0.167154199749269
2020-11-28,"wielkopolskie","3017","023015717000","ostrowski",161581,39,2.41365011975418,2,2,0,0.123776929218163
2020-11-28,"wielkopolskie","3018","023015718000","ostrzeszowski",55500,5,0.900900900900901,0,0,0,0
2020-11-28,"wielkopolskie","3019","023016019000","pilski",136112,68,4.99588574115434,1,1,0,0.0734689079581521
2020-11-28,"wielkopolskie","3020","023015720000","pleszewski",63014,73,11.5847272034786,0,0,0,0
2020-11-28,"wielkopolskie","3021","023016121000","poznański",399272,237,5.93580316175439,6,0,6,0.150273497765934
2020-11-28,"wielkopolskie","3022","023015922000","rawicki",60262,53,8.79492881085925,1,0,1,0.16594205303508
2020-11-28,"wielkopolskie","3023","023015823000","słupecki",59077,10,1.69270612928889,1,0,1,0.169270612928889
2020-11-28,"wielkopolskie","3024","023016124000","szamotulski",91664,95,10.3639378600105,1,0,1,0.109094082736952
2020-11-28,"wielkopolskie","3025","023016125000","średzki",58879,29,4.92535538986735,0,0,0,0
2020-11-28,"wielkopolskie","3026","023016126000","śremski",61425,45,7.32600732600733,0,0,0,0
2020-11-28,"wielkopolskie","3027","023015827000","turecki",83894,12,1.43037642739648,2,0,2,0.238396071232746
2020-11-28,"wielkopolskie","3028","023016028000","wągrowiecki",70233,52,7.40392692893654,0,0,0,0
2020-11-28,"wielkopolskie","3029","023015929000","wolsztyński",57446,16,2.78522438463949,0,0,0,0
2020-11-28,"wielkopolskie","3030","023015830000","wrzesiński",77994,75,9.61612431725517,2,0,2,0.256429981793471
2020-11-28,"wielkopolskie","3031","023016031000","złotowski",69433,68,9.79361398758515,1,0,1,0.144023735111546
2020-11-28,"wielkopolskie","3061","023015761000","Kalisz",100246,38,3.79067493964846,1,0,1,0.0997546036749596
2020-11-28,"wielkopolskie","3062","023015862000","Konin",73522,35,4.76047985636952,2,0,2,0.272027420363973
2020-11-28,"wielkopolskie","3063","023015963000","Leszno",63505,21,3.30682623415479,3,3,0,0.472403747736399
2020-11-28,"wielkopolskie","3064","023016264000","Poznań",534813,285,5.32896545147556,7,0,7,0.130886870737996
2020-11-28,"zachodniopomorskie","3201","023216301000","białogardzki",47560,33,6.93860386879731,0,0,0,0
2020-11-28,"zachodniopomorskie","3202","023216402000","choszczeński",48243,26,5.38938291565616,1,1,0,0.207283958294468
2020-11-28,"zachodniopomorskie","3203","023216403000","drawski",57015,23,4.03402613347365,0,0,0,0
2020-11-28,"zachodniopomorskie","3204","023216604000","goleniowski",82421,66,8.00766794870239,0,0,0,0
2020-11-28,"zachodniopomorskie","3205","023216605000","gryficki",60277,18,2.98621364699637,0,0,0,0
2020-11-28,"zachodniopomorskie","3206","023216606000","gryfiński",81882,46,5.61784030678293,0,0,0,0
2020-11-28,"zachodniopomorskie","3207","023216607000","kamieński",46999,7,1.48939339134875,1,0,1,0.212770484478393
2020-11-28,"zachodniopomorskie","3208","023216308000","kołobrzeski",79438,35,4.40595181147562,1,0,1,0.125884337470732
2020-11-28,"zachodniopomorskie","3209","023216309000","koszaliński",66480,30,4.51263537906137,0,0,0,0
2020-11-28,"zachodniopomorskie","3210","023216410000","myśliborski",65638,22,3.35171699320516,0,0,0,0
2020-11-28,"zachodniopomorskie","3211","023216611000","policki",80652,38,4.71160045628131,3,0,3,0.37196845707484
2020-11-28,"zachodniopomorskie","3212","023216412000","pyrzycki",39336,15,3.81330079316656,1,1,0,0.254220052877771
2020-11-28,"zachodniopomorskie","3213","023216313000","sławieński",56134,23,4.0973385114191,0,0,0,0
2020-11-28,"zachodniopomorskie","3214","023216614000","stargardzki",120186,84,6.98916679147322,1,1,0,0.0832043665651573
2020-11-28,"zachodniopomorskie","3215","023216415000","szczecinecki",77630,48,6.18317660698184,0,0,0,0
2020-11-28,"zachodniopomorskie","3216","023216416000","świdwiński",46724,10,2.14022772022943,1,1,0,0.214022772022943
2020-11-28,"zachodniopomorskie","3217","023216417000","wałecki",53039,32,6.03329625370011,0,0,0,0
2020-11-28,"zachodniopomorskie","3218","023216418000","łobeski",36696,23,6.26771310224548,2,0,2,0.545018530630041
2020-11-28,"zachodniopomorskie","3261","023216361000","Koszalin",107048,41,3.8300575442792,1,0,1,0.0934160376653464
2020-11-28,"zachodniopomorskie","3262","023216562000","Szczecin",401907,258,6.41939553180213,3,0,3,0.0746441340907225
2020-11-28,"zachodniopomorskie","3263","023216663000","Świnoujście",40888,24,5.86969281940912,1,0,1,0.244570534142047
2020-11-29,"dolnośląskie","0201","030210101000","bolesławiecki",90103,1,0.110984095979046,0,0,0,0
2020-11-29,"dolnośląskie","0202","030210302000","dzierżoniowski",100813,34,3.37258091714362,0,0,0,0
2020-11-29,"dolnośląskie","0203","030210203000","głogowski",89102,34,3.81585149603825,2,0,2,0.224461852708132
2020-11-29,"dolnośląskie","0204","030210204000","górowski",34870,3,0.860338399770576,0,0,0,0
2020-11-29,"dolnośląskie","0205","030210105000","jaworski",50116,3,0.598611221965041,0,0,0,0
2020-11-29,"dolnośląskie","0206","030210106000","jeleniogórski",63591,17,2.67333427686308,0,0,0,0
2020-11-29,"dolnośląskie","0207","030210107000","kamiennogórski",43239,23,5.31927195356044,0,0,0,0
2020-11-29,"dolnośląskie","0208","030210308000","kłodzki",157996,40,2.53170966353579,0,0,0,0
2020-11-29,"dolnośląskie","0209","030210209000","legnicki",55166,9,1.63143965485988,0,0,0,0
2020-11-29,"dolnośląskie","0210","030210110000","lubański",54254,18,3.31772772514469,0,0,0,0
2020-11-29,"dolnośląskie","0211","030210211000","lubiński",106150,8,0.753650494583137,0,0,0,0
2020-11-29,"dolnośląskie","0212","030210112000","lwówecki",45925,3,0.65323897659227,0,0,0,0
2020-11-29,"dolnośląskie","0213","030210413000","milicki",36999,6,1.62166545041758,0,0,0,0
2020-11-29,"dolnośląskie","0214","030210414000","oleśnicki",107269,38,3.54249596808025,3,0,3,0.279670734322125
2020-11-29,"dolnośląskie","0215","030210415000","oławski",76752,29,3.77840316864707,0,0,0,0
2020-11-29,"dolnośląskie","0216","030210216000","polkowicki",63065,12,1.90279869975422,1,0,1,0.158566558312852
2020-11-29,"dolnośląskie","0217","030210417000","strzeliński",43570,19,4.36079871471196,0,0,0,0
2020-11-29,"dolnośląskie","0218","030210418000","średzki",55079,10,1.81557399371811,0,0,0,0
2020-11-29,"dolnośląskie","0219","030210319000","świdnicki",156921,22,1.40197933992264,0,0,0,0
2020-11-29,"dolnośląskie","0220","030210420000","trzebnicki",85253,45,5.2784066249868,3,0,3,0.35189377499912
2020-11-29,"dolnośląskie","0221","030210321000","wałbrzyski",55611,25,4.49551347754941,0,0,0,0
2020-11-29,"dolnośląskie","0222","030210422000","wołowski",46818,35,7.47575718740655,2,0,2,0.42718612499466
2020-11-29,"dolnośląskie","0223","030210423000","wrocławski",151385,47,3.10466690887472,0,0,0,0
2020-11-29,"dolnośląskie","0224","030210324000","ząbkowicki",64802,16,2.46905959692602,0,0,0,0
2020-11-29,"dolnośląskie","0225","030210125000","zgorzelecki",89188,4,0.44849082836256,0,0,0,0
2020-11-29,"dolnośląskie","0226","030210126000","złotoryjski",43490,13,2.98919291791216,0,0,0,0
2020-11-29,"dolnośląskie","0261","030210161000","Jelenia Góra",79061,30,3.79453839440432,0,0,0,0
2020-11-29,"dolnośląskie","0262","030210262000","Legnica",99350,20,2.01308505284348,0,0,0,0
2020-11-29,"dolnośląskie","0264","030210564000","Wrocław",642869,167,2.59772986409362,0,0,0,0
2020-11-29,"dolnośląskie","0265","030210365000","Wałbrzych",111356,50,4.49010381120011,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0401","040410801000","aleksandrowski",55066,8,1.45280209203501,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0402","040410702000","brodnicki",79097,12,1.5171245432823,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0403","040410603000","bydgoski",118683,51,4.29716134576982,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0404","040410704000","chełmiński",51925,21,4.04429465575349,1,0,1,0.192585459797785
2020-11-29,"kujawsko-pomorskie","0405","040410705000","golubsko-dobrzyński",45018,0,0,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0406","040410706000","grudziądzki",40238,17,4.22486207067946,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0407","040416707000","inowrocławski",159814,85,5.31868296895141,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0408","040410808000","lipnowski",65750,8,1.21673003802281,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0409","040416709000","mogileński",45619,17,3.72651745983033,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0410","040416710000","nakielski",86311,7,0.811020611509541,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0411","040410811000","radziejowski",40321,9,2.23208749782992,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0412","040410712000","rypiński",43486,10,2.29959067286023,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0413","040416813000","sępoleński",41056,15,3.653546375682,4,0,4,0.974279033515199
2020-11-29,"kujawsko-pomorskie","0414","040416814000","świecki",98952,40,4.04236397445226,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0415","040410615000","toruński",108345,21,1.93825280354423,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0416","040416816000","tucholski",48383,5,1.03342082963024,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0417","040410717000","wąbrzeski",34194,1,0.292448967655144,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0418","040410818000","włocławski",86037,42,4.88162069807176,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0419","040416719000","żniński",70190,35,4.9864653084485,0,0,0,0
